day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-05-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1652941500,1652942400,15870.05,15875.25,5.2,0.0,Thursday,1,15901.7901,15854.17995,15,1,0,0,1652941500,True,0,GAP_DOWN,6,0.57,0.03,-0.03,-0.02,-0.09,-29.950000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24,0.43,0.33,-1,0.39,0.03,0.0,0.97,0.19,1,0.0021,0.69,1,0,0,1,0,[1652941260],"[[15884.75, 15887.5, 15869.55, 15870.05]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739,-0.7956,0.84,0.93,0.43,0.5441,-0.1141,0.76,0.33,0.849,0.1649,2022-05-19 11:55:00
2022-05-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1652942700,1652943600,15861.1,15870.6,9.5,0.0,Thursday,1,15892.8222,15845.2389,15,1,0,0,1652942700,True,0,GAP_DOWN,7,0.5,0.03,-0.05,-0.03,-0.12,-38.899999999999636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24,0.43,0.33,-1,0.39,0.03,0.0,0.97,0.19,1,0.0021,0.69,1,0,0,1,0,[1652942460],"[[15875.6, 15880.3, 15860.25, 15861.1]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2215,-0.9115,0.76,0.87,0.42,0.5476,-0.1276,0.74,0.35,1.0112,0.2126,2022-05-19 12:15:00
2022-05-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1652949600,1652949900,15833.9,15815.85,-18.05,0.0,Thursday,1,15865.567799999999,15818.0661,15,1,-1,0,1652949600,True,0,GAP_DOWN,10,0.25,0.03,-0.04,-0.01,-0.14,33.899999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24,0.43,0.33,-1,0.39,0.03,0.0,0.97,0.19,1,0.0021,0.69,1,0,0,1,0,[1652949360],"[[15848.4, 15851.9, 15830.0, 15833.9]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581,-0.6879,0.81,0.91,0.39,0.4883,-0.0983,0.66,0.32,1.2486,0.24,2022-05-19 14:10:00
2022-05-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1652330700,1652331600,15874.35,15906.45,32.1,0.0,Thursday,1,15906.0987,15858.47565,15,1,1,0,1652330700,True,0,BELOW_VA,3,0.0,-0.23,0.0,-0.21,-0.31,-25.649999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.64,0.15,0.21,-1,0.37,0.05,0.75,0.2,0.59,-1,0.0,-0.69,0,1,1,0,1,[1652330460],"[[15892.75, 15892.75, 15869.3, 15874.35]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-05-12 10:15:00
2022-05-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1652346300,1652346780,15741.4,15773.35,31.95,-0.0,Thursday,1,15772.8828,15725.658599999999,15,1,1,0,1652346300,True,0,BELOW_VA,11,0.44,-0.23,-0.12,-0.11,-0.14,41.399999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.64,0.15,0.21,-1,0.37,0.05,0.75,0.2,0.59,-1,0.0,-0.69,0,1,1,0,1,[1652346060],"[[15777.35, 15784.1, 15737.65, 15741.4]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324,-0.356,0.96,1.0,0.46,0.5208,-0.0608,0.72,0.32,0.5485,0.0384,2022-05-12 14:35:00
2022-04-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1650602100,1650603000,17216.75,17227.6,10.85,0.0,Friday,1,17251.1835,17199.53325,15,1,0,0,1650602100,True,0,BELOW_VA,2,0.0,-0.0,0.0,0.1,-0.31,16.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1,0.07,0.83,1,0.0,0.32,0.18,0.5,0.0,1,0.0028,1.73,0,0,0,0,0,[1650601860],"[[17235.7, 17237.05, 17213.7, 17216.75]]",100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,2022-04-22 10:05:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1650514500,1650515400,17250.65,17247.2,-3.45,-0.0,Thursday,1,17285.1513,17233.39935,15,1,0,0,1650514500,True,0,GAP_UP,2,0.0,0.16,0.0,0.12,0.25,-49.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650514260],"[[17241.55, 17258.8, 17235.9, 17250.65]]",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,2022-04-21 09:45:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1650523800,1650524700,17334.4,17346.9,12.5,-0.0,Thursday,1,17369.0688,17317.0656,15,1,0,0,1650523800,True,0,GAP_UP,7,0.22,0.09,0.13,0.07,0.29,34.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650523560],"[[17342.1, 17343.45, 17331.1, 17334.4]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1129,-0.5994,0.88,0.96,0.46,0.5452,-0.0852,0.74,0.35,0.7608,0.1535,2022-04-21 12:20:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1650524700,1650525600,17346.9,17365.9,19.0,-0.0,Thursday,1,17381.593800000002,17329.5531,15,1,0,0,1650524700,True,0,GAP_UP,7,0.2,0.09,0.14,0.08,0.32,46.900000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650524460],"[[17337.85, 17350.0, 17332.45, 17346.9]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1289,-0.6622,0.87,0.95,0.45,0.5386,-0.0886,0.75,0.33,0.7749,0.1461,2022-04-21 12:35:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1650527700,1650528600,17353.95,17368.25,14.3,-0.0,Thursday,1,17388.657900000002,17336.59605,15,1,0,0,1650527700,True,0,GAP_UP,9,0.15,0.09,0.13,0.09,0.25,-46.04999999999927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650527460],"[[17358.4, 17361.2, 17348.95, 17353.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1695,-0.7886,0.84,0.93,0.44,0.5462,-0.1062,0.76,0.33,0.8262,0.1603,2022-04-21 13:25:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1650528000,1650528900,17374.55,17385.55,11.0,-0.0,Thursday,1,17409.2991,17357.17545,15,1,0,0,1650528000,True,0,GAP_UP,9,0.15,0.09,0.15,0.1,0.29,-25.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650527760],"[[17354.1, 17376.9, 17353.5, 17374.55]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,-0.7764,0.85,0.94,0.44,0.5437,-0.1037,0.76,0.32,0.809,0.1522,2022-04-21 13:30:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1650528600,1650529500,17368.25,17372.75,4.5,-0.0,Thursday,1,17402.9865,17350.88175,15,1,0,0,1650528600,True,0,GAP_UP,9,0.14,0.09,0.14,0.09,0.26,-31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650528360],"[[17366.85, 17369.2, 17357.95, 17368.25]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1539,-0.745,0.86,0.94,0.43,0.5349,-0.1049,0.76,0.31,0.804,0.1465,2022-04-21 13:40:00
2022-04-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1650528900,1650529740,17385.55,17365.25,-20.3,-0.0,Thursday,1,17420.3211,17368.16445,15,1,-1,0,1650528900,True,0,GAP_UP,10,0.14,0.09,0.15,0.1,0.31,-14.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.32,0.18,0.5,1,1.0,0.1,0.04,0.86,0.46,-1,0.0,-0.44,0,0,0,0,1,[1650528660],"[[17367.95, 17386.65, 17361.45, 17385.55]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1606,-0.7637,0.85,0.94,0.43,0.5356,-0.1056,0.75,0.32,0.8128,0.1484,2022-04-21 13:45:00
2022-04-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1649391900,1649392200,17618.7,17657.15,38.45,-0.0,Friday,1,17653.937400000003,17601.0813,15,1,1,0,1649391900,True,0,INSIDE_VA,2,0.0,-0.41,0.0,-0.38,-0.5,18.700000000000728,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.19,0.39,0.42,-1,0.05,0.23,0.48,0.29,0.06,-1,-0.0032,-0.93,0,1,0,0,1,[1649391660],"[[17643.5, 17648.4, 17618.25, 17618.7]]",100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-04-08 09:55:00
2022-04-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1649392800,1649393220,17676.75,17658.8,-17.95,-0.0,Friday,1,17712.1035,17659.07325,15,1,-1,0,1649392800,True,0,INSIDE_VA,2,0.0,-0.22,0.0,-0.27,-0.06,-23.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.19,0.39,0.42,-1,0.05,0.23,0.48,0.29,0.06,-1,-0.0032,-0.93,0,1,0,0,1,[1649392560],"[[17652.45, 17682.6, 17637.65, 17676.75]]",200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-04-08 10:10:00
2022-04-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1649402400,1649402820,17734.6,17712.5,-22.1,-0.0,Friday,1,17770.069199999998,17716.8654,15,1,-1,0,1649402400,True,0,INSIDE_VA,8,0.73,-0.17,0.07,0.05,0.13,34.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.19,0.39,0.42,-1,0.05,0.23,0.48,0.29,0.06,-1,-0.0032,-0.93,0,1,0,0,1,[1649402160],"[[17737.3, 17740.8, 17729.3, 17734.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744,-0.0636,0.99,0.98,0.57,0.5891,-0.0191,0.81,0.36,0.5286,0.1273,2022-04-08 12:50:00
