day,symbol,strategy,signal_id,trigger,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,five_min_ex_first_hr_trend,fifteen_min_ex_first_hr_trend,hurst_exp_15,hurst_exp_5,ret_trend,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,pattern_time,pattern_price,pattern_location,lw_total_energy_pyr,lw_total_energy_ht,lw_static_ratio,lw_dynamic_ratio,lw_d_en_ht,lw_s_en_ht,lw_d_en_pyr,lw_s_en_pyr,entry_time_read
2021-10-28,NIFTY,STATE_SELL_1_360,SIG_1,17,1635392760,1635398100,18151.3,18046.75,104.55,0.0,Thursday,17,18058.0,18168.0,360,1,1,0,1635392760,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-48.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635392760],[18151.3],0,0,0,0,0,0,0,0,0,2021-10-28 09:16:00
2021-10-28,NIFTY,STATE_SELL_1_360,SIG_1,18,1635392760,1635392760,18151.3,18151.3,0.0,0.0,Thursday,18,18076.0,18149.0,360,1,-1,0,1635392760,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-48.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635392760],[18151.3],0,0,0,0,0,0,0,0,0,2021-10-28 09:16:00
2021-10-28,NIFTY,STATE_SELL_1_360,SIG_1,19,1635392760,1635392760,18151.3,18151.3,0.0,0.0,Thursday,19,18094.0,18131.0,360,1,-1,0,1635392760,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-48.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635392760],[18151.3],0,0,0,0,0,0,0,0,0,2021-10-28 09:16:00
2021-10-28,NIFTY,STATE_SELL_1_360,SIG_1,20,1635392760,1635392760,18151.3,18151.3,0.0,0.0,Thursday,20,18113.0,18113.0,360,1,-1,0,1635392760,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-48.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635392760],[18151.3],0,0,0,0,0,0,0,0,0,2021-10-28 09:16:00
2021-10-28,NIFTY,STATE_SELL_1_360,SIG_1,21,1635392760,1635392760,18151.3,18151.3,0.0,0.0,Thursday,21,18131.0,18094.0,360,1,-1,0,1635392760,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-48.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635392760],[18151.3],0,0,0,0,0,0,0,0,0,2021-10-28 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,1,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,1,17847.0,18628.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,2,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,2,17865.0,18610.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,3,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,3,17883.0,18592.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,4,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,4,17902.0,18574.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,5,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,5,17920.0,18556.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,6,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,6,17938.0,18537.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,7,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,7,17956.0,18519.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,8,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,8,17974.0,18501.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,9,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,9,17992.0,18483.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,10,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,10,18011.0,18465.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,11,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,11,18029.0,18447.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,12,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,12,18047.0,18428.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,13,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,13,18065.0,18410.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,14,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,14,18083.0,18392.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,15,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,15,18101.0,18374.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,16,1635306360,1635327960,18321.5,18219.45,102.05,0.0,Wednesday,16,18120.0,18356.0,360,1,0,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,17,1635306360,1635315720,18321.5,18339.1,-17.6,0.0,Wednesday,17,18138.0,18338.0,360,1,-1,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,18,1635306360,1635306360,18321.5,18321.5,0.0,0.0,Wednesday,18,18165.0,18319.0,360,1,-1,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,19,1635306360,1635306360,18321.5,18321.5,0.0,0.0,Wednesday,19,18192.0,18301.0,360,1,-1,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,20,1635306360,1635306360,18321.5,18321.5,0.0,0.0,Wednesday,20,18210.0,18283.0,360,1,-1,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-27,NIFTY,STATE_SELL_1_360,SIG_1,21,1635306360,1635306360,18321.5,18321.5,0.0,0.0,Wednesday,21,18229.0,18265.0,360,1,-1,0,1635306360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,21.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1635306360],[18321.5],0,0,0,0,0,0,0,0,0,2021-10-27 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,1,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,1,17832.0,18613.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,2,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,2,17851.0,18595.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,3,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,3,17869.0,18577.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,4,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,4,17887.0,18558.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,5,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,5,17905.0,18540.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,6,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,6,17923.0,18522.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,7,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,7,17941.0,18504.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,8,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,8,17959.0,18486.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,9,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,9,17978.0,18468.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,10,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,10,17996.0,18449.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,11,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,11,18014.0,18431.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,12,1634874360,1634895960,18232.05,18119.1,112.95,0.0,Friday,12,18032.0,18413.0,360,1,0,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,13,1634874360,1634892960,18232.05,18048.1,183.95,0.0,Friday,13,18050.0,18395.0,360,1,1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,14,1634874360,1634892960,18232.05,18048.1,183.95,0.0,Friday,14,18068.0,18377.0,360,1,1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,15,1634874360,1634888700,18232.05,18084.2,147.85,0.0,Friday,15,18086.0,18359.0,360,1,1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,16,1634874360,1634887980,18232.05,18095.45,136.6,0.0,Friday,16,18105.0,18341.0,360,1,1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,17,1634874360,1634887800,18232.05,18111.8,120.25,0.0,Friday,17,18123.0,18322.0,360,1,1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,18,1634874360,1634876100,18232.05,18308.1,-76.05,0.0,Friday,18,18150.0,18304.0,360,1,-1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,19,1634874360,1634875260,18232.05,18291.6,-59.55,0.0,Friday,19,18177.0,18286.0,360,1,-1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,20,1634874360,1634875020,18232.05,18277.55,-45.5,0.0,Friday,20,18195.0,18268.0,360,1,-1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-22,NIFTY,STATE_SELL_1_360,SIG_1,21,1634874360,1634874660,18232.05,18259.0,-26.95,0.0,Friday,21,18214.0,18250.0,360,1,-1,0,1634874360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,32.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634874360],[18232.05],0,0,0,0,0,0,0,0,0,2021-10-22 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,1,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,1,18008.0,18731.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,2,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,2,18026.0,18713.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,3,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,3,18045.0,18694.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,4,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,4,18063.0,18676.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,5,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,5,18082.0,18657.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,6,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,6,18100.0,18638.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,7,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,7,18119.0,18620.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,8,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,8,18138.0,18601.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,9,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,9,18156.0,18583.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,10,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,10,18175.0,18555.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,11,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,11,18193.0,18527.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,12,1634701560,1634723160,18442.55,18258.05,184.5,0.0,Wednesday,12,18212.0,18509.0,360,1,0,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,13,1634701560,1634719740,18442.55,18227.55,215.0,0.0,Wednesday,13,18230.0,18490.0,360,1,1,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,14,1634701560,1634719560,18442.55,18241.8,200.75,0.0,Wednesday,14,18249.0,18472.0,360,1,1,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,15,1634701560,1634704800,18442.55,18453.75,-11.2,0.0,Wednesday,15,18267.0,18453.0,360,1,-1,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,16,1634701560,1634701560,18442.55,18442.55,0.0,0.0,Wednesday,16,18286.0,18434.0,360,1,-1,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,17,1634701560,1634701560,18442.55,18442.55,0.0,0.0,Wednesday,17,18305.0,18416.0,360,1,-1,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
2021-10-20,NIFTY,STATE_SELL_1_360,SIG_1,18,1634701560,1634701560,18442.55,18442.55,0.0,0.0,Wednesday,18,18323.0,18397.0,360,1,-1,0,1634701560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,42.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1634701560],[18442.55],0,0,0,0,0,0,0,0,0,2021-10-20 09:16:00
