day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,open_type,tpo,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,t_2_high,t_2_low,t_2_va_h_p,t_2_va_l_p,t_2_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,cd_support_pressure,cd_resistance_pressure,cd_new_business_pressure,cd_type,cd_retest_fract,ad_support_pressure,ad_resistance_pressure,ad_new_business_pressure,ad_retest_fract,ad_type,gap,cd_close_rat,high,low,poc_price,va_h_p,va_l_p,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1659672840,1659673740,17417.85,17448.65,30.8,0.0,Friday,1,17452.685699999998,17400.432149999997,15,1,0,0,1659672840,True,0,0.12,0.0,0.12,0.12,ABOVE_VA,1,0.0,17.849999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,,,,,,,,,,,,2022-08-05 09:44:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1659673740,1659674040,17448.65,17428.15,-20.5,0.0,Friday,1,17483.547300000002,17431.201350000003,15,1,-1,0,1659673740,True,0,0.17,0.0,0.19,0.08,ABOVE_VA,2,0.0,48.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,,,,,,,,,,,,2022-08-05 09:59:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1659674940,1659675840,17418.85,17451.4,32.55,0.0,Friday,1,17453.6877,17401.43115,15,1,0,0,1659674940,True,0,0.09,0.06,0.08,0.0,ABOVE_VA,3,1.0,18.849999999998545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.1057,-0.5764,0.85,0.92,0.24,0.324,-0.084,0.51,0.14,0.6875,-0.0992,2022-08-05 10:19:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1659675840,1659676380,17451.4,17433.65,-17.75,0.0,Friday,1,17486.3028,17433.9486,15,1,-1,0,1659675840,True,0,0.09,0.09,0.08,0.12,ABOVE_VA,3,1.0,-48.599999999998545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.1705,-0.774,0.79,0.88,0.24,0.3487,-0.1087,0.54,0.15,0.8559,-0.0271,2022-08-05 10:34:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1659684540,1659684780,17413.1,17393.7,-19.4,0.0,Friday,1,17447.926199999998,17395.686899999997,15,1,-1,0,1659684540,True,0,0.09,0.01,0.02,-0.02,ABOVE_VA,8,1.0,13.099999999998545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.0538,-0.4882,0.95,0.99,0.36,0.4377,-0.0777,0.68,0.19,0.7024,0.0264,2022-08-05 12:59:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1659687840,1659688320,17428.95,17403.1,-25.85,0.0,Friday,1,17463.8079,17411.52105,15,1,-1,0,1659687840,True,0,0.09,0.02,0.04,-0.03,ABOVE_VA,10,1.0,28.950000000000728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.0484,-0.4474,0.95,0.99,0.39,0.463,-0.073,0.69,0.23,0.6847,0.0473,2022-08-05 13:54:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1659689040,1659689940,17380.45,17365.55,-14.9,-0.0,Friday,1,17415.210900000002,17363.06955,15,1,0,0,1659689040,True,0,0.09,-0.01,0.01,-0.07,ABOVE_VA,10,1.0,-19.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.0351,-0.4195,0.96,1.0,0.4,0.4719,-0.0719,0.71,0.24,0.6819,0.056,2022-08-05 14:14:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1659690840,1659691740,17371.75,17387.8,16.05,-0.0,Friday,1,17406.4935,17354.37825,15,1,0,0,1659690840,True,0,0.09,-0.02,0.01,-0.09,ABOVE_VA,11,0.89,-28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.0382,-0.4005,0.96,1.0,0.41,0.4785,-0.0685,0.7,0.26,0.6514,0.0514,2022-08-05 14:44:00
2022-08-05,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_9,1,1,1659691140,1659691620,17397.2,17372.8,-24.4,0.0,Friday,1,17431.9944,17379.8028,15,1,-1,0,1659691140,True,0,0.09,0.01,0.02,-0.04,ABOVE_VA,12,0.84,-2.7999999999992724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.62,0.08,0.3,-1,0.55,0.68,0.08,0.24,1.0,1,0.0032,0.54,1,1,1,1,1,0.0402,-0.4017,0.96,1.0,0.41,0.4769,-0.0669,0.69,0.26,0.6427,0.0452,2022-08-05 14:49:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1659590040,1659590940,17416.15,17426.9,10.75,0.0,Thursday,1,17450.982300000003,17398.73385,15,1,0,0,1659590040,True,0,-0.11,-0.21,-0.18,-0.29,GAP_UP,3,0.0,16.150000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.082,-0.4593,0.86,0.93,0.4,0.4672,-0.0672,0.66,0.28,1.3054,0.2589,2022-08-04 10:44:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1659590340,1659591240,17432.2,17423.6,-8.6,0.0,Thursday,1,17467.0644,17414.7678,15,1,0,0,1659590340,True,0,-0.11,-0.15,-0.14,-0.18,GAP_UP,4,0.0,32.20000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.0906,-0.4755,0.84,0.91,0.42,0.4935,-0.0735,0.67,0.31,1.3925,0.2955,2022-08-04 10:49:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1659590940,1659591780,17426.9,17409.05,-17.85,0.0,Thursday,1,17461.753800000002,17409.473100000003,15,1,-1,0,1659590940,True,0,-0.11,-0.17,-0.17,-0.18,GAP_UP,4,0.0,26.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.1223,-0.6064,0.85,0.93,0.41,0.5018,-0.0918,0.7,0.3,1.0286,0.2014,2022-08-04 10:59:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1659591840,1659591960,17397.25,17368.1,-29.15,0.0,Thursday,1,17432.0445,17379.85275,15,1,-1,0,1659591840,True,0,-0.11,-0.2,-0.19,-0.22,GAP_UP,4,0.0,-2.75,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.1643,-0.7707,0.84,0.92,0.4,0.5138,-0.1138,0.73,0.3,0.8274,0.1247,2022-08-04 11:14:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1659592740,1659592920,17298.65,17256.75,-41.9,-0.0,Thursday,1,17333.247300000003,17281.35135,15,1,-1,0,1659592740,True,0,-0.11,-0.27,-0.26,-0.31,GAP_UP,5,0.0,-1.3499999999985448,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.0976,-0.5712,0.9,0.96,0.46,0.5531,-0.0931,0.76,0.34,0.7284,0.1387,2022-08-04 11:29:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1659594840,1659595200,17261.15,17307.5,46.35,-0.0,Thursday,1,17295.672300000002,17243.888850000003,15,1,1,0,1659594840,True,0,-0.11,-0.23,-0.24,-0.23,GAP_UP,6,0.0,-38.849999999998545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.1178,-0.5283,0.81,0.9,0.51,0.5897,-0.0797,0.73,0.45,1.6235,0.417,2022-08-04 12:04:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1659595140,1659596040,17295.6,17272.3,-23.3,-0.0,Thursday,1,17330.191199999997,17278.304399999997,15,1,-1,0,1659595140,True,0,-0.11,-0.21,-0.2,-0.23,GAP_UP,6,0.0,-4.400000000001455,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.1149,-0.5145,0.81,0.9,0.5,0.5764,-0.0764,0.71,0.44,1.667,0.4117,2022-08-04 12:09:00
2022-08-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1659601740,1659601860,17310.4,17287.55,-22.85,-0.0,Thursday,1,17345.020800000002,17293.089600000003,15,1,-1,0,1659601740,True,0,-0.11,-0.06,-0.06,-0.08,GAP_UP,10,0.0,10.400000000001455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0.24,1,0.9,0.45,0.46,0.09,0.94,-1,0.0,0.62,1,1,1,1,1,0.0982,-0.5365,0.89,0.96,0.44,0.5216,-0.0816,0.7,0.34,0.5858,0.0448,2022-08-04 13:59:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1659072840,1659073740,17070.2,17087.0,16.8,-0.0,Friday,1,17104.3404,17053.129800000002,15,1,0,0,1659072840,True,0,0.06,-0.02,-0.02,0.0,GAP_UP,4,0.5,-29.799999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,0.1259,-0.6347,0.87,0.95,0.51,0.6037,-0.0937,0.81,0.4,0.8305,0.2361,2022-07-29 11:04:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1659073140,1659073860,17095.95,17077.05,-18.9,-0.0,Friday,1,17130.141900000002,17078.85405,15,1,-1,0,1659073140,True,0,0.06,0.02,0.02,0.03,GAP_UP,4,0.5,-4.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,0.0723,-0.4645,0.92,0.97,0.51,0.5817,-0.0717,0.77,0.39,0.5601,0.0909,2022-07-29 11:09:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1659084540,1659085440,17065.05,17094.0,28.95,-0.0,Friday,1,17099.180099999998,17047.98495,15,1,0,0,1659084540,True,0,0.06,0.02,0.02,0.01,GAP_UP,11,0.88,-34.95000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,0.2121,-0.9598,0.83,0.92,0.45,0.5783,-0.1283,0.84,0.31,0.8141,0.1669,2022-07-29 14:19:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1659085140,1659086040,17095.25,17096.9,1.65,-0.0,Friday,1,17129.4405,17078.15475,15,1,0,0,1659085140,True,0,0.06,0.05,0.04,0.08,GAP_UP,11,0.88,-4.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,0.2082,-0.9448,0.83,0.92,0.44,0.5733,-0.1333,0.84,0.31,0.8157,0.1632,2022-07-29 14:29:00
2022-07-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1658985540,1658986440,16840.95,16865.35,24.4,-0.0,Thursday,1,16874.6319,16824.10905,15,1,0,0,1658985540,True,0,0.2,0.19,0.16,0.29,GAP_UP,4,0.0,40.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.05,0.78,1,0.8,0.02,0.02,0.96,1.0,-1,0.0,0.62,1,1,1,1,1,0.1222,-0.4416,0.54,0.68,0.7,0.7593,-0.0593,0.83,0.69,2.7167,0.6767,2022-07-28 10:49:00
2022-07-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1658986140,1658987040,16850.95,16877.1,26.15,-0.0,Thursday,1,16884.6519,16834.09905,15,1,0,0,1658986140,True,0,0.2,0.18,0.14,0.29,GAP_UP,4,0.0,-49.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.05,0.78,1,0.8,0.02,0.02,0.96,1.0,-1,0.0,0.62,1,1,1,1,1,0.1356,-0.4779,0.47,0.61,0.68,0.738,-0.058,0.79,0.68,2.7477,0.6523,2022-07-28 10:59:00
2022-07-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1658469540,1658470440,16641.15,16653.85,12.7,-0.0,Friday,1,16674.4323,16624.508850000002,15,1,0,0,1658469540,True,0,-0.12,0.01,0.05,-0.08,GAP_UP,5,1.0,41.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28,0.12,0.6,1,0.68,0.05,0.26,0.69,1.0,-1,0.0,0.42,1,1,1,1,1,0.0464,-0.3998,0.94,0.98,0.42,0.4804,-0.0604,0.69,0.27,0.5937,0.0232,2022-07-22 11:29:00
2022-07-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1658474340,1658475240,16688.25,16683.4,-4.85,-0.0,Friday,1,16721.6265,16671.56175,15,1,0,0,1658474340,True,0,-0.12,0.1,0.1,0.12,GAP_UP,8,1.0,-11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.12,0.6,1,0.68,0.05,0.26,0.69,1.0,-1,0.0,0.42,1,1,1,1,1,0.0736,-0.3761,0.86,0.93,0.5,0.5583,-0.0583,0.69,0.42,1.8707,0.4325,2022-07-22 12:49:00
2022-07-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1658474640,1658475060,16699.65,16679.5,-20.15,-0.0,Friday,1,16733.049300000002,16682.950350000003,15,1,-1,0,1658474640,True,0,-0.12,0.12,0.11,0.17,GAP_UP,8,1.0,-0.3499999999985448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.12,0.6,1,0.68,0.05,0.26,0.69,1.0,-1,0.0,0.42,1,1,1,1,1,0.0947,-0.4412,0.82,0.91,0.5,0.5623,-0.0623,0.7,0.42,1.8279,0.4256,2022-07-22 12:54:00
2022-07-21,NIFTY,CDLHIKKAKE_SELL_5_10,SIG_1,1,-1,1658376840,1658377440,16533.7,16551.6,-17.9,-0.0,Thursday,1,16500.6326,16550.2337,10,1,-1,0,1658376840,True,0,0.25,0.0,0.17,0.5,BELOW_VA,1,0.0,33.70000000000073,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.26,0.69,-1,0.0,0.0,0.18,0.82,0.0,1,0.0125,1.23,0,0,0,0,0,,,,,,,,,,,,2022-07-21 09:44:00
2022-07-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657862340,1657863240,15967.65,15950.5,-17.15,-0.0,Friday,1,15999.585299999999,15951.68235,15,1,-1,0,1657862340,True,0,-0.16,-0.16,-0.14,-0.21,ABOVE_VA,4,1.0,-32.350000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.24,0.34,-1,0.57,0.13,0.06,0.81,0.64,-1,0.0,-0.23,0,1,1,1,1,0.1707,-0.7879,0.83,0.92,0.39,0.487,-0.097,0.72,0.25,0.8534,0.1242,2022-07-15 10:49:00
2022-07-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1657866540,1657866840,15974.75,15954.4,-20.35,-0.0,Friday,1,16006.6995,15958.77525,15,1,-1,0,1657866540,True,0,-0.16,-0.05,-0.03,-0.09,ABOVE_VA,6,0.57,-25.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.24,0.34,-1,0.57,0.13,0.06,0.81,0.64,-1,0.0,-0.23,0,1,1,1,1,0.0743,-0.5207,0.92,0.97,0.46,0.5303,-0.0703,0.78,0.28,0.7254,0.1365,2022-07-15 11:59:00
2022-07-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657773540,1657774440,16049.6,16034.5,-15.1,0.0,Thursday,1,16081.699200000001,16033.5504,15,1,0,0,1657773540,True,0,0.06,0.0,0.02,0.19,INSIDE_VA,2,0.0,49.600000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13,0.06,0.81,-1,0.57,0.05,0.26,0.69,0.85,-1,0.0,-0.8,1,1,1,1,1,,,,,,,,,,,,2022-07-14 10:09:00
2022-07-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657262940,1657263840,16175.45,16205.75,30.3,-0.0,Friday,1,16207.8009,16159.27455,15,1,0,0,1657262940,True,0,-0.09,-0.08,-0.05,-0.17,GAP_UP,7,0.89,-24.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.11,0.24,1,0.0,0.08,0.02,0.9,0.0,1,0.0064,1.57,0,0,0,0,0,0.0529,-0.4629,0.95,0.99,0.44,0.5143,-0.0743,0.74,0.29,0.6911,0.0976,2022-07-08 12:19:00
2022-07-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1657263240,1657264140,16194.8,16200.95,6.15,-0.0,Friday,1,16227.1896,16178.6052,15,1,0,0,1657263240,True,0,-0.09,-0.05,-0.03,-0.1,GAP_UP,7,1.0,-5.200000000000728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.11,0.24,1,0.0,0.08,0.02,0.9,0.0,1,0.0064,1.57,0,0,0,0,0,0.0706,-0.5092,0.93,0.99,0.44,0.5185,-0.0785,0.75,0.29,0.7119,0.1082,2022-07-08 12:24:00
2022-07-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1657265040,1657265940,16197.5,16203.25,5.75,-0.0,Friday,1,16229.895,16181.3025,15,1,0,0,1657265040,True,0,-0.09,-0.03,-0.03,-0.05,GAP_UP,8,1.0,-2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.11,0.24,1,0.0,0.08,0.02,0.9,0.0,1,0.0064,1.57,0,0,0,0,0,0.0399,-0.4149,0.95,0.99,0.44,0.5105,-0.0705,0.75,0.27,0.6808,0.0936,2022-07-08 12:54:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657175040,1657175940,16103.6,16102.05,-1.55,-0.0,Thursday,1,16135.807200000001,16087.4964,15,1,0,0,1657175040,True,0,-0.11,-0.02,0.0,-0.07,GAP_UP,6,1.0,3.600000000000364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,-0.0703,-0.0674,0.98,0.97,0.52,0.5337,-0.0137,0.76,0.31,0.5064,0.0597,2022-07-07 11:54:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1657175340,1657176060,16116.65,16097.65,-19.0,-0.0,Thursday,1,16148.8833,16100.53335,15,1,-1,0,1657175340,True,0,-0.11,0.02,0.02,0.02,GAP_UP,6,1.0,16.649999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,-0.076,-0.0422,0.99,0.97,0.51,0.5198,-0.0098,0.73,0.31,0.4753,0.0283,2022-07-07 11:59:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1657175940,1657176840,16102.05,16108.7,6.65,-0.0,Thursday,1,16134.2541,16085.94795,15,1,0,0,1657175940,True,0,-0.11,-0.01,-0.01,-0.02,GAP_UP,6,1.0,2.0499999999992724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,-0.0554,-0.0827,0.98,0.97,0.49,0.5061,-0.0161,0.71,0.31,0.4226,-0.0261,2022-07-07 12:09:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1657183440,1657184040,16060.1,16093.75,33.65,-0.0,Thursday,1,16092.2202,16044.0399,15,1,1,0,1657183440,True,0,-0.11,-0.05,-0.05,-0.04,GAP_UP,10,1.0,-39.899999999999636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,0.0616,-0.4683,0.93,0.98,0.41,0.4858,-0.0758,0.72,0.25,0.6985,0.0761,2022-07-07 14:14:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1656650940,1656651120,15524.65,15566.65,42.0,-0.0,Friday,1,15555.6993,15509.12535,15,1,1,0,1656650940,True,0,-0.27,-0.31,-0.23,-0.55,GAP_DOWN,3,1.0,24.649999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,-0.0739,0.2216,0.0,0.02,0.72,0.6869,0.0331,0.69,0.69,32.643,0.7165,2022-07-01 10:19:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1656651240,1656652020,15590.05,15628.75,38.7,-0.0,Friday,1,15621.230099999999,15574.459949999999,15,1,1,0,1656651240,True,0,-0.27,-0.21,-0.16,-0.35,GAP_DOWN,3,1.0,-9.950000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,-0.0658,0.221,0.28,0.39,0.74,0.7065,0.0335,0.69,0.73,33.3291,0.7345,2022-07-01 10:24:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1656652740,1656653640,15605.6,15620.6,15.0,-0.0,Friday,1,15636.8112,15589.9944,15,1,0,0,1656652740,True,0,-0.27,-0.05,-0.01,-0.18,GAP_DOWN,4,1.0,5.600000000000364,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,-0.1715,0.2801,0.96,0.89,0.6,0.5811,0.0189,0.73,0.43,0.3233,-0.0069,2022-07-01 10:49:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1656659940,1656660720,15637.95,15676.25,38.3,-0.0,Friday,1,15669.225900000001,15622.31205,15,1,1,0,1656659940,True,0,-0.27,0.02,0.01,0.03,GAP_DOWN,8,1.0,37.95000000000073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,-0.0638,-0.0804,0.99,0.98,0.47,0.4957,-0.0257,0.69,0.3,0.4856,0.0008,2022-07-01 12:49:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1656660540,1656661140,15658.35,15691.75,33.4,-0.0,Friday,1,15689.6667,15642.69165,15,1,1,0,1656660540,True,0,-0.27,0.03,0.03,0.05,GAP_DOWN,8,1.0,-41.649999999999636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,-0.0437,-0.1442,0.98,0.98,0.46,0.4901,-0.0301,0.69,0.29,0.5167,0.0088,2022-07-01 12:59:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1656661740,1656662640,15673.15,15666.2,-6.95,-0.0,Friday,1,15704.496299999999,15657.47685,15,1,0,0,1656661740,True,0,-0.27,0.03,0.03,0.06,GAP_DOWN,9,1.0,-26.850000000000364,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,-0.0547,-0.1264,0.99,0.98,0.46,0.4962,-0.0362,0.71,0.29,0.5512,0.0377,2022-07-01 13:19:00
